created_at|text|text_truncated|source|retweet_count|favorite_count|link
Fri Feb 03 12:51:58 +0000 2017|A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|41557|163883|https://twitter.com/realdonaldtrump/status/827499871011819520
Fri Feb 03 11:48:16 +0000 2017|Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|42409|172124|https://twitter.com/realdonaldtrump/status/827483841589891073
Fri Feb 03 11:41:11 +0000 2017|Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19301|125799|https://twitter.com/realdonaldtrump/status/827482059438432260
Fri Feb 03 11:34:32 +0000 2017|Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|32501|148845|https://twitter.com/realdonaldtrump/status/827480386120929280
Fri Feb 03 11:28:02 +0000 2017|"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|64101|173150|https://twitter.com/realdonaldtrump/status/827478751931924480
Fri Feb 03 11:24:51 +0000 2017|Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23448|117142|https://twitter.com/realdonaldtrump/status/827477947154063361
Thu Feb 02 17:29:16 +0000 2017|Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|26158|125609|https://twitter.com/realdonaldtrump/status/827207267632164868
Thu Feb 02 11:39:49 +0000 2017|Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24167|97444|https://twitter.com/realdonaldtrump/status/827119326880813056
Thu Feb 02 11:34:36 +0000 2017|Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|39625|121444|https://twitter.com/realdonaldtrump/status/827118012784373760
Thu Feb 02 11:25:40 +0000 2017|Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16709|123724|https://twitter.com/realdonaldtrump/status/827115768202534913
Thu Feb 02 11:18:21 +0000 2017|Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15878|115079|https://twitter.com/realdonaldtrump/status/827113926517194757
Thu Feb 02 11:13:13 +0000 2017|If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|60237|213563|https://twitter.com/realdonaldtrump/status/827112633224544256
Thu Feb 02 03:55:49 +0000 2017|Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|37366|151987|https://twitter.com/realdonaldtrump/status/827002559122567168
Thu Feb 02 03:06:14 +0000 2017|Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|20907|93564|https://twitter.com/realdonaldtrump/status/826990079738540033
Wed Feb 01 12:50:16 +0000 2017|Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|60573|252299|https://twitter.com/realdonaldtrump/status/826774668245946368
Wed Feb 01 03:45:26 +0000 2017|Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|34230|250881|https://twitter.com/realdonaldtrump/status/826637556787838976
Wed Feb 01 01:01:03 +0000 2017|"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6620|53215|https://twitter.com/realdonaldtrump/status/826596187453153281
Wed Feb 01 00:31:08 +0000 2017|Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16426|103155|https://twitter.com/realdonaldtrump/status/826588658304217088
Tue Jan 31 11:27:02 +0000 2017|When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|38838|179160|https://twitter.com/realdonaldtrump/status/826391334248407040
Tue Jan 31 11:21:52 +0000 2017|Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|31052|152457|https://twitter.com/realdonaldtrump/status/826390034693623809
Tue Jan 31 00:45:50 +0000 2017|The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27836|127317|https://twitter.com/realdonaldtrump/status/826229971584708608
Mon Jan 30 21:07:52 +0000 2017|The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|34583|176808|https://twitter.com/realdonaldtrump/status/826175120238604288
Mon Jan 30 14:23:49 +0000 2017|Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|32600|163218|https://twitter.com/realdonaldtrump/status/826073437735100418
Mon Jan 30 13:43:25 +0000 2017|I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.)|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24981|127015|https://twitter.com/realdonaldtrump/status/826063267760046080
Mon Jan 30 13:31:00 +0000 2017|"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|35492|171664|https://twitter.com/realdonaldtrump/status/826060143825666051
Mon Jan 30 12:27:05 +0000 2017|There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|34985|173183|https://twitter.com/realdonaldtrump/status/826044059647107073
Mon Jan 30 12:20:49 +0000 2017|protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24003|133917|https://twitter.com/realdonaldtrump/status/826042483155013632
Mon Jan 30 12:16:30 +0000 2017|Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|30959|130892|https://twitter.com/realdonaldtrump/status/826041397232943104
Sun Jan 29 23:39:53 +0000 2017|I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11096|67683|https://twitter.com/realdonaldtrump/status/825850987348914184
Sun Jan 29 23:28:50 +0000 2017|Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16886|69178|https://twitter.com/realdonaldtrump/status/825848204633731074
Sun Jan 29 21:49:32 +0000 2017|...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|42354|169973|https://twitter.com/realdonaldtrump/status/825823217025691648
Sun Jan 29 21:45:58 +0000 2017|The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23759|107377|https://twitter.com/realdonaldtrump/status/825822320128303110
Sun Jan 29 15:03:58 +0000 2017|Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|59415|223771|https://twitter.com/realdonaldtrump/status/825721153142521858
Sun Jan 29 13:08:18 +0000 2017|Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|50426|218641|https://twitter.com/realdonaldtrump/status/825692045532618753
Sun Jan 29 13:00:32 +0000 2017|Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|22254|111934|https://twitter.com/realdonaldtrump/status/825690087857995776
Sat Jan 28 15:42:58 +0000 2017|Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|32620|170029|https://twitter.com/realdonaldtrump/status/825368580325773312
Sat Jan 28 13:16:17 +0000 2017|...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15990|105375|https://twitter.com/realdonaldtrump/status/825331665509691393
Sat Jan 28 13:08:42 +0000 2017|Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13676|79484|https://twitter.com/realdonaldtrump/status/825329757646618624
Sat Jan 28 13:04:58 +0000 2017|The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|20738|109358|https://twitter.com/realdonaldtrump/status/825328817833123840
Fri Jan 27 23:46:22 +0000 2017|I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|28948|149169|https://twitter.com/realdonaldtrump/status/825127844066054144
Fri Jan 27 22:00:47 +0000 2017|Congratulations Secretary Mattis! https://t.co/mkuhbegzqS|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|19026|111691|https://twitter.com/realdonaldtrump/status/825101272982355968
Fri Jan 27 20:20:15 +0000 2017|Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10718|57805|https://twitter.com/realdonaldtrump/status/825075972659613696
Fri Jan 27 16:30:29 +0000 2017|.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16031|88495|https://twitter.com/realdonaldtrump/status/825018149397463040
Fri Jan 27 16:27:02 +0000 2017|The #MarchForLife is so important. To all of you marching --- you have my full support!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|45443|184891|https://twitter.com/realdonaldtrump/status/825017279209410561
Fri Jan 27 13:19:10 +0000 2017|Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|30598|160603|https://twitter.com/realdonaldtrump/status/824970003153842176
